FlagshipSocialNetwork,IN_NumOfAccounts,"Instagram URL","Instagram Followers",IG_Total_Posts
tiktok,1,https://instagram.com/theskaibeauty,27385,287
tiktok,1,https://instagram.com/sebastianmooreee,48730,37
tiktok,1,https://instagram.com/meaghanbogart,35332,197
tiktok,1,https://instagram.com/itsvictorxx,31764,44
facebook,1,https://instagram.com/thespoonlady,33063,313
tiktok,1,https://instagram.com/jessinemecc,28231,128
tiktok,1,https://instagram.com/madelinetheperson,49244,532
tiktok,1,https://instagram.com/joshgancas,10166,2
tiktok,1,https://instagram.com/jakyri.donye,13904,34
tiktok,1,https://instagram.com/allensarinana_,33998,208
tiktok,1,https://instagram.com/c.babyjay,29833,11
tiktok,1,https://instagram.com/emiliobernot,31277,19
tiktok,1,https://instagram.com/imcourrt,38864,5
tiktok,1,https://instagram.com/destineefaire,34032,141
tiktok,1,https://instagram.com/alyssaholum123,16912,2
tiktok,1,https://instagram.com/sirestodance,40319,1329
youtube,1,https://instagram.com/lilfargoo,40018,11
youtube,1,https://instagram.com/zachsweers,25644,31
tiktok,1,https://instagram.com/internetbastard,30607,9
tiktok,1,https://instagram.com/itstimiduhh,17228,205
youtube,1,https://instagram.com/sam_sobi_,40442,472
tiktok,1,https://instagram.com/jeremyolenski,17037,239
tiktok,1,https://instagram.com/sheafreak4jb,31773,203
tiktok,1,https://instagram.com/rubiejane9,20860,74
tiktok,2,https://instagram.com/caitlynisabellla,37469,394
tiktok,1,https://instagram.com/itsalexparsa,17693,84
tiktok,1,https://instagram.com/lilnicad,10263,26
tiktok,1,https://instagram.com/skeezix10,27343,307
tiktok,1,https://instagram.com/keelyameliaa,33188,114
tiktok,1,https://instagram.com/tr7ey,23068,19
youtube,1,https://instagram.com/cole.themanyt,36468,64
tiktok,1,https://instagram.com/thee.muses,28043,225
youtube,1,https://instagram.com/flemloraps,17850,131
youtube,1,https://instagram.com/chancelioness,35475,481
tiktok,1,https://instagram.com/mayradelvillartorres,16823,
tiktok,1,https://instagram.com/hilonnie,34061,27
tiktok,1,https://instagram.com/elijahmcw,11896,118
youtube,1,https://instagram.com/ramelwithar,32636,5
tiktok,1,https://instagram.com/theshow6000,18453,212
youtube,1,https://instagram.com/samjothehealthyho,46178,14
tiktok,1,https://instagram.com/officernaenae,50185,647
tiktok,1,https://instagram.com/jaybluein6,23135,56
tiktok,1,https://instagram.com/alanncruzzz,32662,44
tiktok,1,https://instagram.com/rykerpersonn,17743,3
tiktok,1,https://instagram.com/fenwickal,24391,435
tiktok,1,https://instagram.com/trvgiic,42267,10
tiktok,1,https://instagram.com/lukeoakvt,31424,39
tiktok,1,https://instagram.com/gbasuave,21783,27
tiktok,1,https://instagram.com/mr.rawrule,36128,413
tiktok,1,https://instagram.com/ministerleeric,45374,7131
tiktok,1,https://instagram.com/ethanckelly,20801,262
